Id,Group,Name,Num Rows,Num Cols,Num Nonzero,Sparsity,DType,Is 2D/3D,Is SPD,Pattern Symmetry,Numerical Symmetry,Kind,File Path
1761,Meszaros,rlfdual,8052,74970,282031,0.0004672029434393396,real,False,False,0.0,0.0,linear programming problem,rlfdual.mat
1762,Meszaros,rlfprim,58866,62716,320591,8.683772729508518e-05,real,False,False,0.0,0.0,linear programming problem,rlfprim.mat
1763,Meszaros,rosen1,520,1544,23794,0.0296358110801116,real,False,False,0.0,0.0,linear programming problem,rosen1.mat
1764,Meszaros,rosen2,1032,3080,47536,0.014955199838920769,real,False,False,0.0,0.0,linear programming problem,rosen2.mat
1765,Meszaros,rosen7,264,776,8034,0.039216260543580135,real,False,False,0.0,0.0,linear programming problem,rosen7.mat
1766,Meszaros,rosen8,520,1544,16058,0.020000498206456756,real,False,False,0.0,0.0,linear programming problem,rosen8.mat
1767,Meszaros,rosen10,2056,6152,64192,0.005075063375043641,real,False,False,0.0,0.0,linear programming problem,rosen10.mat
1768,Meszaros,route,20894,43019,206782,0.0002300545517281334,real,False,False,0.0,0.0,linear programming problem,route.mat
1769,Meszaros,seymourl,4944,6316,38493,0.0012327107300306819,real,False,False,0.0,0.0,linear programming problem,seymourl.mat
1770,Meszaros,slptsk,2861,3347,72465,0.007567540020553967,real,False,False,0.0,0.0,linear programming problem,slptsk.mat
1771,Meszaros,south31,18425,36321,112398,0.0001679551363525973,real,False,False,0.0,0.0,linear programming problem,south31.mat
1772,Meszaros,stat96v1,5995,197472,588798,0.0004973608699195529,real,False,False,0.0,0.0,linear programming problem,stat96v1.mat
1773,Meszaros,stat96v2,29089,957432,2852184,0.0001024096327971938,real,False,False,0.0,0.0,linear programming problem,stat96v2.mat
1774,Meszaros,stat96v3,33841,1113780,3317736,8.802361942181795e-05,real,False,False,0.0,0.0,linear programming problem,stat96v3.mat
1775,Meszaros,stat96v4,3173,63076,491336,0.002454959711531741,real,False,False,0.0,0.0,linear programming problem,stat96v4.mat
1776,Meszaros,stat96v5,2307,75779,233921,0.0013380512480017336,real,False,False,0.0,0.0,linear programming problem,stat96v5.mat
1777,Meszaros,t0331-4l,664,46915,430982,0.013835005373727673,binary,False,False,0.0,0.0,linear programming problem,t0331-4l.mat
1778,Meszaros,testbig,17613,31223,61639,0.00011208503200873316,real,False,False,0.0,0.0,linear programming problem,testbig.mat
1779,Meszaros,ulevimin,6590,46937,164538,0.0005319434570919215,real,False,False,0.0,0.0,linear programming problem,ulevimin.mat
1780,Meszaros,us04,163,28016,297538,0.06515514359892506,binary,False,False,0.0,0.0,linear programming problem,us04.mat
1781,Meszaros,world,34506,67147,198883,8.583737547772335e-05,real,False,False,0.0,0.0,linear programming problem,world.mat
1782,Meszaros,zed,116,142,666,0.04043224866440019,real,False,False,0.0,0.0,linear programming problem,zed.mat
1783,Meszaros,de063155,852,1848,4913,0.0031203635957157082,real,False,False,0.0,0.0,linear programming problem,de063155.mat
1784,Meszaros,de063157,936,1908,5119,0.0028663611603863175,real,False,False,0.0,0.0,linear programming problem,de063157.mat
1785,Meszaros,de080285,936,1908,5082,0.0028456431758318553,real,False,False,0.0,0.0,linear programming problem,de080285.mat
1786,Meszaros,gen1,769,2561,63086,0.03203296014184966,real,False,False,0.0,0.0,linear programming problem,gen1.mat
1787,Meszaros,gen2,1121,3264,81855,0.02237120874219447,real,False,False,0.0,0.0,linear programming problem,gen2.mat
1788,Meszaros,gen4,1537,4298,107103,0.016212924381466258,real,False,False,0.0,0.0,linear programming problem,gen4.mat
1789,Meszaros,gen,769,2561,63086,0.03203296014184966,real,False,False,0.0,0.0,linear programming problem,gen.mat
1790,Meszaros,iprob,3001,3001,9000,0.0009993336665185802,real,False,False,1.0,0.5,linear programming problem,iprob.mat
1791,Meszaros,l30,2701,16281,52070,0.00118408237629483,real,False,False,0.0,0.0,linear programming problem,l30.mat
1792,Meszaros,stoch_aircraft,3754,7517,20267,0.0007182086790453095,real,False,False,0.0,0.0,linear programming problem,stoch_aircraft.mat
1793,Meszaros,cep1,1521,4769,8233,0.0011350149421346415,real,False,False,0.0,0.0,linear programming problem,cep1.mat
1794,Meszaros,deter0,1923,5468,11173,0.001062580908503348,real,False,False,0.0,0.0,linear programming problem,deter0.mat
1795,Meszaros,deter1,5527,15737,32187,0.00037005739781436996,real,False,False,0.0,0.0,linear programming problem,deter1.mat
1796,Meszaros,deter2,6095,17313,35731,0.0003386094949112151,real,False,False,0.0,0.0,linear programming problem,deter2.mat
1797,Meszaros,deter3,7647,21777,44547,0.0002675034088264379,real,False,False,0.0,0.0,linear programming problem,deter3.mat
1798,Meszaros,deter4,3235,9133,19231,0.0006508997806923651,real,False,False,0.0,0.0,linear programming problem,deter4.mat
1799,Meszaros,deter5,5103,14529,29715,0.0004007877532858223,real,False,False,0.0,0.0,linear programming problem,deter5.mat
1800,Meszaros,deter6,4255,12113,24771,0.0004806093966500141,real,False,False,0.0,0.0,linear programming problem,deter6.mat
1801,Meszaros,deter7,6375,18153,37131,0.00032085443663500764,real,False,False,0.0,0.0,linear programming problem,deter7.mat
1802,Meszaros,deter8,3831,10905,22299,0.0005337618939391492,real,False,False,0.0,0.0,linear programming problem,deter8.mat
1803,Meszaros,fxm2-6,1520,2845,12812,0.002962723152344834,real,False,False,0.0,0.0,linear programming problem,fxm2-6.mat
1804,Meszaros,fxm2-16,3900,7335,32972,0.0011526051771450546,real,False,False,0.0,0.0,linear programming problem,fxm2-16.mat
1805,Meszaros,fxm3_6,6200,12625,57722,0.0007374257425742575,real,False,False,0.0,0.0,linear programming problem,fxm3_6.mat
1806,Meszaros,fxm3_16,41340,85575,392252,0.0001108786134830816,real,False,False,0.0,0.0,linear programming problem,fxm3_16.mat
1807,Meszaros,fxm4_6,22400,47185,265442,0.00025114102544694894,real,False,False,0.0,0.0,linear programming problem,fxm4_6.mat
1808,Meszaros,pgp2,4034,13254,22474,0.0004203368994451044,real,False,False,0.0,0.0,linear programming problem,pgp2.mat
1809,Meszaros,stormg2-125,66185,172431,433256,3.796379903487037e-05,real,False,False,0.0,0.0,linear programming problem,stormg2-125.mat
1810,Meszaros,stormg2-27,14441,37485,94274,0.00017415548265794326,real,False,False,0.0,0.0,linear programming problem,stormg2-27.mat
1811,Meszaros,stormg2-8,4409,11322,28553,0.0005719900787476468,real,False,False,0.0,0.0,linear programming problem,stormg2-8.mat
1813,Meszaros,karted,46502,133115,1770349,0.00028599619929761775,real,False,False,0.0,0.0,linear programming problem,karted.mat
1815,Meszaros,ts-palko,22002,47235,1076903,0.0010362165080078222,real,False,False,0.0,0.0,linear programming problem,ts-palko.mat
1816,Meszaros,delf,3170,6654,15397,0.0007299515767655707,real,False,False,0.0,0.0,linear programming problem sequence,delf.mat
1817,Meszaros,kleemin,8,16,44,0.34375,real,False,False,0.0,0.0,linear programming problem sequence,kleemin.mat
1818,Meszaros,large,4282,8617,20635,0.0005592444944296971,real,False,False,0.0,0.0,linear programming problem sequence,large.mat
1819,Meszaros,nsct,23003,37563,697738,0.0008075094740139555,real,False,False,0.0,0.0,linear programming problem sequence,nsct.mat
1820,Meszaros,nsic,465,897,3449,0.008268901116025941,real,False,False,0.0,0.0,linear programming problem sequence,nsic.mat
1821,Meszaros,nsir,4453,10057,154939,0.003459709255268772,real,False,False,0.0,0.0,linear programming problem sequence,nsir.mat
1822,Meszaros,plddb,3069,5049,10839,0.0006994987732150633,real,False,False,0.0,0.0,linear programming problem sequence,plddb.mat
1823,Meszaros,rat,3136,9408,268908,0.009114447756143274,real,False,False,0.0,0.0,linear programming problem sequence,rat.mat
1824,Meszaros,small,677,1400,3207,0.003383625237391855,real,False,False,0.0,0.0,linear programming problem sequence,small.mat
1825,Meszaros,pltexpa,26894,70364,143059,7.559781868721556e-05,real,False,False,0.0,0.0,linear programming problem sequence,pltexpa.mat
1826,Meszaros,sc205-2r,35213,62423,123239,5.6066120005156326e-05,real,False,False,0.0,0.0,linear programming problem sequence,sc205-2r.mat
1827,Meszaros,scagr7-2b,9743,13847,35885,0.00026598953841686866,real,False,False,0.0,0.0,linear programming problem sequence,scagr7-2b.mat
1828,Meszaros,scagr7-2c,2447,3479,9005,0.0010577799213989053,real,False,False,0.0,0.0,linear programming problem sequence,scagr7-2c.mat
1829,Meszaros,scagr7-2r,32847,46679,120141,7.835631227852766e-05,real,False,False,0.0,0.0,linear programming problem sequence,scagr7-2r.mat
1830,Meszaros,scfxm1-2b,19036,33047,111052,0.0001765300514737417,real,False,False,0.0,0.0,linear programming problem sequence,scfxm1-2b.mat
1831,Meszaros,scfxm1-2r,37980,65943,221388,8.83955526817059e-05,real,False,False,0.0,0.0,linear programming problem sequence,scfxm1-2r.mat
1832,Meszaros,scrs8-2b,1820,3499,7367,0.001156845440926607,real,False,False,0.0,0.0,linear programming problem sequence,scrs8-2b.mat
1833,Meszaros,scrs8-2c,1820,3499,7367,0.001156845440926607,real,False,False,0.0,0.0,linear programming problem sequence,scrs8-2c.mat
1834,Meszaros,scrs8-2r,14364,27691,58439,0.00014692264549238788,real,False,False,0.0,0.0,linear programming problem sequence,scrs8-2r.mat
1835,Meszaros,scsd8-2b,5130,35910,112770,0.0006121541670941486,real,False,False,0.0,0.0,linear programming problem sequence,scsd8-2b.mat
1836,Meszaros,scsd8-2c,5130,35910,112770,0.0006121541670941486,real,False,False,0.0,0.0,linear programming problem sequence,scsd8-2c.mat
1837,Meszaros,scsd8-2r,8650,60550,190210,0.0003631642506312559,real,False,False,0.0,0.0,linear programming problem sequence,scsd8-2r.mat
1838,Meszaros,sctap1-2b,15390,33858,99454,0.0001908632587017959,real,False,False,0.0,0.0,linear programming problem sequence,sctap1-2b.mat
1839,Meszaros,sctap1-2c,3390,7458,21854,0.000864388263558128,real,False,False,0.0,0.0,linear programming problem sequence,sctap1-2c.mat
1840,Meszaros,sctap1-2r,28830,63426,186366,0.00010191889780984128,real,False,False,0.0,0.0,linear programming problem sequence,sctap1-2r.mat
1841,Gleich,wb-cs-stanford,9914,9914,36854,0.00037496160748830905,binary,False,False,0.4572071438616228,0.4572071438616228,directed graph,wb-cs-stanford.mat
1870,YCheng,psse0,26722,11028,102432,0.0003475921304424983,real,False,False,0.0,0.0,power network problem,psse0.mat
1871,YCheng,psse1,14318,11028,57376,0.00036337174322628615,real,False,False,0.0,0.0,power network problem,psse1.mat
1872,YCheng,psse2,28634,11028,115262,0.0003650121938431802,real,False,False,0.0,0.0,power network problem,psse2.mat
1874,HVDC,hvdc1,24842,24842,158426,0.0002567162394033374,real,False,False,0.9817003233707516,0.09899271099935641,power network problem,hvdc1.mat
1884,NYPA,Maragal_1,32,14,234,0.5223214285714286,real,False,False,0.0,0.0,least squares problem,Maragal_1.mat
1885,NYPA,Maragal_2,555,350,4357,0.02242985842985843,real,False,False,0.0,0.0,least squares problem,Maragal_2.mat
1886,NYPA,Maragal_3,1690,860,18391,0.01265377734966286,real,False,False,0.0,0.0,least squares problem,Maragal_3.mat
1887,NYPA,Maragal_4,1964,1034,26719,0.013157039476535078,real,False,False,0.0,0.0,least squares problem,Maragal_4.mat
1888,NYPA,Maragal_5,4654,3320,93091,0.00602480830067153,real,False,False,0.0,0.0,least squares problem,Maragal_5.mat
1889,NYPA,Maragal_6,21255,10152,537694,0.0024918533051788306,real,False,False,0.0,0.0,least squares problem,Maragal_6.mat
1890,NYPA,Maragal_7,46845,26564,1200537,0.0009647589907020993,real,False,False,0.0,0.0,least squares problem,Maragal_7.mat
1891,Marini,eurqsa,7245,7245,46142,0.0008790622599246237,real,False,False,1.0,1.0,economic problem,eurqsa.mat
1892,Castrillon,denormal,89400,89400,1156224,0.0001446661561791511,real,False,True,1.0,1.0,counter-example problem,denormal.mat
1894,MathWorks,QRpivot,660,749,3808,0.007703200226564713,real,False,False,0.0,0.0,counter-example problem,QRpivot.mat
1896,YZhou,circuit204,1020,1020,5883,0.005654555940023068,real,False,False,0.4379791625712601,0.3727147631216827,circuit simulation problem,circuit204.mat
1920,JGD_BIBD,bibd_9_3,36,84,252,0.08333333333333333,binary,False,False,0.0,0.0,combinatorial problem,bibd_9_3.mat
1921,JGD_BIBD,bibd_9_5,36,126,1260,0.2777777777777778,binary,False,False,0.0,0.0,combinatorial problem,bibd_9_5.mat
1922,JGD_BIBD,bibd_11_5,55,462,4620,0.18181818181818182,binary,False,False,0.0,0.0,combinatorial problem,bibd_11_5.mat
1923,JGD_BIBD,bibd_12_4,66,495,2970,0.09090909090909091,binary,False,False,0.0,0.0,combinatorial problem,bibd_12_4.mat
1924,JGD_BIBD,bibd_12_5,66,792,7920,0.15151515151515152,binary,False,False,0.0,0.0,combinatorial problem,bibd_12_5.mat
1925,JGD_BIBD,bibd_13_6,78,1716,25740,0.19230769230769232,binary,False,False,0.0,0.0,combinatorial problem,bibd_13_6.mat
1926,JGD_BIBD,bibd_14_7,91,3432,72072,0.23076923076923078,binary,False,False,0.0,0.0,combinatorial problem,bibd_14_7.mat
1927,JGD_BIBD,bibd_15_3,105,455,1365,0.02857142857142857,binary,False,False,0.0,0.0,combinatorial problem,bibd_15_3.mat
1928,JGD_BIBD,bibd_15_7,105,6435,135135,0.2,binary,False,False,0.0,0.0,combinatorial problem,bibd_15_7.mat
1929,JGD_BIBD,bibd_16_8,120,12870,360360,0.23333333333333334,binary,False,False,0.0,0.0,combinatorial problem,bibd_16_8.mat
1930,JGD_BIBD,bibd_17_3,136,680,2040,0.022058823529411766,binary,False,False,0.0,0.0,combinatorial problem,bibd_17_3.mat
1931,JGD_BIBD,bibd_17_4b,136,2380,14280,0.04411764705882353,binary,False,False,0.0,0.0,combinatorial problem,bibd_17_4b.mat
1932,JGD_BIBD,bibd_17_4,136,2380,14280,0.04411764705882353,binary,False,False,0.0,0.0,combinatorial problem,bibd_17_4.mat
1933,JGD_BIBD,bibd_17_8,136,24310,680680,0.20588235294117646,binary,False,False,0.0,0.0,combinatorial problem,bibd_17_8.mat
1934,JGD_BIBD,bibd_18_9,153,48620,1750320,0.23529411764705882,binary,False,False,0.0,0.0,combinatorial problem,bibd_18_9.mat
1935,JGD_BIBD,bibd_19_9,171,92378,3325608,0.21052631578947367,binary,False,False,0.0,0.0,combinatorial problem,bibd_19_9.mat
1936,JGD_BIBD,bibd_20_10,190,184756,8314020,0.23684210526315788,binary,False,False,0.0,0.0,combinatorial problem,bibd_20_10.mat
1937,JGD_BIBD,bibd_22_8,231,319770,8953560,0.12121212121212122,binary,False,False,0.0,0.0,combinatorial problem,bibd_22_8.mat
1938,JGD_BIBD,bibd_49_3,1176,18424,55272,0.002551020408163265,binary,False,False,0.0,0.0,combinatorial problem,bibd_49_3.mat
1939,JGD_BIBD,bibd_81_2,3240,3240,3240,0.00030864197530864197,binary,False,True,1.0,1.0,combinatorial problem,bibd_81_2.mat
1940,JGD_BIBD,bibd_81_3,3240,85320,255960,0.000925925925925926,binary,False,False,0.0,0.0,combinatorial problem,bibd_81_3.mat
1941,JGD_CAG,CAG_mat1916,1916,1916,195985,0.05338654599657428,real,False,False,0.3002540333592691,0.2119864584245809,combinatorial problem,CAG_mat1916.mat
1942,JGD_CAG,CAG_mat364,364,364,13585,0.10253139717425432,real,False,False,0.4155510173209288,0.2804628999319265,combinatorial problem,CAG_mat364.mat
1943,JGD_CAG,CAG_mat72,72,72,1012,0.19521604938271606,real,False,False,0.5574468085106383,0.3340425531914893,combinatorial problem,CAG_mat72.mat
1944,JGD_Forest,TF10,99,107,622,0.058718021334843766,real,False,False,0.0,0.0,combinatorial problem,TF10.mat
1945,JGD_Forest,TF11,216,236,1607,0.03152463904582549,real,False,False,0.0,0.0,combinatorial problem,TF11.mat
1946,JGD_Forest,TF12,488,552,4231,0.01570667023045854,real,False,False,0.0,0.0,combinatorial problem,TF12.mat
1947,JGD_Forest,TF13,1121,1302,11185,0.007663362890550598,real,False,False,0.0,0.0,combinatorial problem,TF13.mat
1948,JGD_Forest,TF14,2644,3160,29862,0.003574130105900151,real,False,False,0.0,0.0,combinatorial problem,TF14.mat
1949,JGD_Forest,TF15,6334,7742,80057,0.0016325559933037816,real,False,False,0.0,0.0,combinatorial problem,TF15.mat
1950,JGD_Forest,TF16,15437,19321,216173,0.0007247845799095796,real,False,False,0.0,0.0,combinatorial problem,TF16.mat
1951,JGD_Forest,TF17,38132,48630,586218,0.00031612969733436105,real,False,False,0.0,0.0,combinatorial problem,TF17.mat
1952,JGD_Forest,TF18,95368,123867,1597545,0.00013523677514086583,real,False,False,0.0,0.0,combinatorial problem,TF18.mat
1954,JGD_Franz,Franz1,2240,768,5120,0.002976190476190476,real,False,False,0.0,0.0,combinatorial problem,Franz1.mat
1955,JGD_Franz,Franz2,4032,4480,21504,0.0011904761904761904,real,False,False,0.0,0.0,combinatorial problem,Franz2.mat
1956,JGD_Franz,Franz3,1280,2800,11520,0.0032142857142857142,real,False,False,0.0,0.0,combinatorial problem,Franz3.mat
1957,JGD_Franz,Franz4,6784,5252,46528,0.0013058816767017776,real,False,False,0.0,0.0,combinatorial problem,Franz4.mat
1958,JGD_Franz,Franz5,7382,2882,44056,0.0020707947064816778,real,False,False,0.0,0.0,combinatorial problem,Franz5.mat
1959,JGD_Franz,Franz6,7576,3016,45456,0.001989389920424403,real,False,False,0.0,0.0,combinatorial problem,Franz6.mat
1960,JGD_Franz,Franz7,10164,1740,40424,0.002285732379776267,real,False,False,0.0,0.0,combinatorial problem,Franz7.mat
1961,JGD_Franz,Franz8,16728,7176,100368,0.0008361204013377926,real,False,False,0.0,0.0,combinatorial problem,Franz8.mat
1962,JGD_Franz,Franz9,19588,4164,97508,0.0011954720655689727,real,False,False,0.0,0.0,combinatorial problem,Franz9.mat
1963,JGD_Franz,Franz10,19588,4164,97508,0.0011954720655689727,real,False,False,0.0,0.0,combinatorial problem,Franz10.mat
1964,JGD_Franz,Franz11,47104,30144,329728,0.00023221868365180467,real,False,False,0.0,0.0,combinatorial problem,Franz11.mat
1965,JGD_G5,IG5-6,30,77,251,0.10865800865800866,real,False,False,0.0,0.0,combinatorial problem,IG5-6.mat
1966,JGD_G5,IG5-7,62,150,549,0.05903225806451613,real,False,False,0.0,0.0,combinatorial problem,IG5-7.mat
1967,JGD_G5,IG5-8,156,292,1711,0.03756146821215314,real,False,False,0.0,0.0,combinatorial problem,IG5-8.mat
1968,JGD_G5,IG5-9,342,540,4570,0.024745505739657787,real,False,False,0.0,0.0,combinatorial problem,IG5-9.mat
